0	0	0	0	0	0
0.00334448160535117	0.0167224080267559	0	0	0	0
0.00668896321070234	0.0334448160535117	0	0	0	0
0.0100334448160535	0.0501672240802676	0	0	0	0
0.0133779264214047	0.0668896321070234	0	0	0	0
0.0167224080267559	0.0836120401337793	0	0	0	0
0.020066889632107	0.100334448160535	0	0	0	0
0.0234113712374582	0.117056856187291	0	0	0	0
0.0267558528428094	0.133779264214047	0	0	0	0
0.0301003344481605	0.150501672240803	0	0	0	0
0.0334448160535117	0.167224080267559	0	0	0	0
0.0367892976588629	0.183946488294314	0	0	0	0
0.040133779264214	0.20066889632107	0	0	0	0
0.0434782608695652	0.217391304347826	0	0	0	0
0.0468227424749164	0.234113712374582	0	0	0	0
0.0501672240802676	0.250836120401338	0	0	0	0
0.0535117056856187	0.267558528428094	0	0	0	0
0.0568561872909699	0.284280936454849	0	0	0	0
0.0602006688963211	0.301003344481605	0	0	0	0
0.0635451505016722	0.317725752508361	0	0	0	0
0.0668896321070234	0.334448160535117	0	0	0	0
0.0702341137123746	0.351170568561873	0	0	0	0
0.0735785953177258	0.367892976588629	0	0	0	0
0.0769230769230769	0.384615384615385	0	0	0	0
0.0802675585284281	0.40133779264214	0	0	0	0
0.0836120401337793	0.418060200668896	0	0	0	0
0.0869565217391304	0.434782608695652	0	0	0	0
0.0903010033444816	0.451505016722408	0	0	0	0
0.0936454849498328	0.468227424749164	0	0	0	0
0.096989966555184	0.48494983277592	0	0	0	0
0.100334448160535	0.501672240802676	0	0	0	0
0.103678929765886	0.518394648829431	0	0	0	0
0.107023411371237	0.535117056856187	0	0	0	0
0.110367892976589	0.551839464882943	0	0	0	0
0.11371237458194	0.568561872909699	0	0	0	0
0.117056856187291	0.585284280936455	0	0	0	0
0.120401337792642	0.602006688963211	0	0	0	0
0.123745819397993	0.618729096989966	0	0	0	0
0.127090301003344	0.635451505016722	0	0	0	0
0.130434782608696	0.652173913043478	0	0	0	0
0.133779264214047	0.668896321070234	0	0	0	0
0.137123745819398	0.68561872909699	0	0	0	0
0.140468227424749	0.702341137123746	0	0	0	0
0.1438127090301	0.719063545150502	0	0	0	0
0.147157190635452	0.735785953177258	0	0	0	0
0.150501672240803	0.752508361204013	0	0	0	0
0.153846153846154	0.769230769230769	0	0	0	0
0.157190635451505	0.785953177257525	0	0	0	0
0.160535117056856	0.802675585284281	0	0	0	0
0.163879598662207	0.819397993311037	0	0	0	0
0.167224080267559	0.836120401337793	0	0	0	0
0.17056856187291	0.852842809364548	0	0	0	0
0.173913043478261	0.869565217391304	0	0	0	0
0.177257525083612	0.88628762541806	0	0	0	0
0.180602006688963	0.903010033444816	0	0	0	0
0.183946488294314	0.919732441471572	0	0	0	0
0.187290969899666	0.936454849498328	0	0	0	0
0.190635451505017	0.953177257525084	0	0	0	0
0.193979933110368	0.969899665551839	0	0	0	0
0.197324414715719	0.986622073578595	0	0	0	0
0.20066889632107	0.996655518394649	0.00334448160535117	0	0	0
0.204013377926421	0.979933110367893	0.020066889632107	0	0	0
0.207357859531773	0.963210702341137	0.0367892976588629	0	0	0
0.210702341137124	0.946488294314381	0.0535117056856187	0	0	0
0.214046822742475	0.929765886287625	0.0702341137123745	0	0	0
0.217391304347826	0.91304347826087	0.0869565217391304	0	0	0
0.220735785953177	0.896321070234114	0.103678929765886	0	0	0
0.224080267558528	0.879598662207358	0.120401337792642	0	0	0
0.22742474916388	0.862876254180602	0.137123745819398	0	0	0
0.230769230769231	0.846153846153846	0.153846153846154	0	0	0
0.234113712374582	0.82943143812709	0.17056856187291	0	0	0
0.237458193979933	0.812709030100335	0.187290969899665	0	0	0
0.240802675585284	0.795986622073579	0.204013377926421	0	0	0
0.244147157190635	0.779264214046823	0.220735785953177	0	0	0
0.247491638795987	0.762541806020067	0.237458193979933	0	0	0
0.250836120401338	0.745819397993311	0.254180602006689	0	0	0
0.254180602006689	0.729096989966555	0.270903010033445	0	0	0
0.25752508361204	0.7123745819398	0.2876254180602	0	0	0
0.260869565217391	0.695652173913044	0.304347826086956	0	0	0
0.264214046822742	0.678929765886288	0.321070234113712	0	0	0
0.267558528428094	0.662207357859532	0.337792642140468	0	0	0
0.270903010033445	0.645484949832776	0.354515050167224	0	0	0
0.274247491638796	0.62876254180602	0.37123745819398	0	0	0
0.277591973244147	0.612040133779264	0.387959866220736	0	0	0
0.280936454849498	0.595317725752509	0.404682274247491	0	0	0
0.284280936454849	0.578595317725753	0.421404682274247	0	0	0
0.287625418060201	0.561872909698997	0.438127090301003	0	0	0
0.290969899665552	0.545150501672241	0.454849498327759	0	0	0
0.294314381270903	0.528428093645485	0.471571906354515	0	0	0
0.297658862876254	0.511705685618729	0.488294314381271	0	0	0
